-27.4473193877	29.5174514242	0
-26.9113544218	29.3563186126	0
-26.3369601945	29.1976272063	0
-25.768318534	29.0142775965	0
-25.3016971344	28.7989455643	0
-24.8191226711	28.4910842385	0
-24.3622363806	28.1870070905	0
-23.8072360747	27.8696242748	0
-23.2798389182	27.5944777932	0
-22.7442783113	27.3228713484	0
-22.2173694373	27.0395461516	0
-21.7263110878	26.7752639228	0
-21.1772617091	26.4840041571	0
-20.6183932999	26.1852981076	0
-20.1306995145	25.9232131457	0
-19.6431125404	25.6457473245	0
-19.1298907984	25.3245803327	0
-18.6516116838	25.035761971	0
-18.1538547277	24.7407180257	0
-17.7236560575	24.4802199798	0
-17.2832034826	24.2148391195	0
-16.8316882832	23.9473830643	0
-16.3904269923	23.6931106062	0
-15.9044040429	23.4178420492	0
-15.4495853171	23.1539260326	0
-14.9118808509	22.8432570896	0
-14.4254306553	22.5646926356	0
-13.9797443146	22.3077346273	0
-13.4911349998	22.0252639251	0
-13.0283054113	21.7582961535	0
-12.5643695587	21.4910842362	0
-12.1195529688	21.2348586512	0
-11.6726764438	20.9774123626	0
-11.2187885047	20.7154494724	0
-10.6725848897	20.4007522087	0
-10.2141269443	20.146479744	0
-9.75824010262	19.9160109949	0
-9.27117955568	19.6693068938	0
-8.74934422813	19.3592482982	0
-8.30613744073	19.0919143171	0
-7.79782903107	18.8030959582	0
-7.30441319902	18.5159865813	0
-6.69667088933	18.1608840409	0
-6.16005742486	17.8532668552	0
-5.64150273701	17.5485793552	0
-5.13882481941	17.2441359982	0
-4.69873845397	16.9847365832	0
-4.18661534687	16.6843215446	0
-3.70922124188	16.4007522082	0
-3.26687657688	16.1392775965	0
-2.76198613644	15.8416701751	0
-2.29464757245	15.5650588465	0
-1.81851231871	15.2794143152	0
-1.35764348489	14.9775344315	0
-0.940323232673	14.6717482996	0
-0.450806020002	14.3115188088	0
-0.0327380878734	13.9561721263	0
0.341704966326	13.5656691985	0
0.804404854716	13.0736037665	0
1.19163477496	12.6184035754	0
1.56925165694	12.1341506424	0
1.91708338371	11.6361037716	0
2.29464685929	11.1104690023	0
2.59389460151	10.7065383405	0
2.91085016832	10.2598830662	0
3.24608576315	9.73034204869	0
3.51152002992	9.24901880836	0
3.83803522767	8.69384302711	0
4.12220728415	8.17248072382	0
4.30634272163	7.64440455148	0
4.37879145209	7.14123072103	0
4.38576471817	6.62182154087	0
4.36847650976	6.09167017415	0
4.36818659492	5.48766626883	0
4.33599817811	4.95458521647	0
4.23152887909	4.41137232212	0
4.11527979415	3.85131372884	0
4.01759302622	3.28734888649	0
3.86907923286	2.75951685477	0
3.66535151046	2.28625025321	0
3.42454493052	1.73192896461	0
3.19677698746	1.13720240444	0
2.99017298291	0.642695564777	0
2.74462092033	0.14110865118	0
2.44512903888	-0.358891346958	0
2.17805445212	-0.806401115842	0
1.8669201156	-1.36658177804	0
1.58101618424	-1.86328588147	0
1.26280939649	-2.41858373256	0
0.93020594219	-3.00342259929	0
0.635253549844	-3.51892552758	0
0.35682642652	-4.00659642741	0
0.0825344331679	-4.48694310617	0
-0.187561391795	-4.95984349726	0
-0.471611379762	-5.45752415946	0
-0.759598135308	-5.96191869024	0
-1.02671086713	-6.42957006115	0
-1.32565343211	-6.9533737707	0
-1.63576543343	-7.49683079962	0
-1.96974980721	-8.08179173758	0
-2.23358190042	-8.54407201195	0
-2.52294194646	-9.0513962321	0
-2.78372991038	-9.50818333868	0
-3.04069554736	-9.958622796	0
-3.30268132564	-10.4190720133	0
-3.55594670755	-10.8795212326	0
-3.80267369613	-11.3717087298	0
-4.06520879274	-11.8914841213	0
-4.33503758803	-12.337651113	0
-4.64565312717	-12.8181198621	0
-4.93789708498	-13.3093308047	0
-5.1905750017	-13.7454880294	0
-5.45551335724	-14.2380417399	0
-5.75859105407	-14.8034714255	0
-6.05590856023	-15.3107956462	0
-6.31180608203	-15.7594040432	0
-6.56142461259	-16.2045944757	0
-6.82568394992	-16.6678513088	0
-7.10031926562	-17.1505173245	0
-7.3547214258	-17.5997360749	0
-7.63857304916	-18.0999802169	0
-7.93994176388	-18.6256149812	0
-8.19978368096	-19.0587204485	0
-8.51721990079	-19.5620163502	0
-8.78385198099	-19.9973190841	0
-9.09181249101	-20.4744919324	0
-9.46197545395	-20.9290817766	0
-9.88218724722	-21.3486374449	0
-10.2358783478	-21.7310837288	0
-10.6369403599	-22.184208733	0
-10.9948047384	-22.5660446701	0
-11.378441214	-22.9605759168	0
-11.8001559961	-23.3898972082	0
-12.196266531	-23.800053461	0
-12.5806430566	-24.1689499412	0
-12.9827274081	-24.4744919348	0
-13.422218679	-24.7329147854	0
-13.8694614173	-24.9929245529	0
-14.3527606721	-25.3050583401	0
-14.7991412872	-25.5847214274	0
-15.2725833639	-25.8662155699	0
-15.7139285793	-26.105473381	0
-16.2164157612	-26.3570602941	0
-16.7187198383	-26.6199997468	0
-17.2241061922	-26.8433884201	0
-17.7112582907	-26.9827927155	0
-18.2609180196	-27.1151169329	0
-18.8747409575	-27.2918747487	0
-19.3761752829	-27.4014938856	0
-19.9812167876	-27.4780319734	0
-20.5150302633	-27.5478561912	0
-21.0223010778	-27.5877731843	0
-21.5846561185	-27.5747116576	0
-22.1402667754	-27.5642136158	0
-22.7028888451	-27.5610397873	0
-23.2709811913	-27.5207565818	0
-23.8363879906	-27.4565476011	0
-24.3768314116	-27.3879440818	0
-25.0106891388	-27.239994863	0
-25.5364917504	-27.0815475974	0
-26.0606311561	-26.9110153723	0
-26.5885776266	-26.7019089269	0
-27.0685352087	-26.4753464265	0
-27.5714496372	-26.2080124421	0
-28.2201236468	-25.8592575593	0
-28.7104419461	-25.6102341195	0
-29.1617130042	-25.3741501379	0
-29.6777499895	-25.1043747473	0
-30.1722034203	-24.8408249444	0
-30.7273486852	-24.5212448649	0
-31.1868518586	-24.2591599054	0
-31.7371371982	-23.9526413488	0
-32.1794971208	-23.7019089251	0
-32.6732486485	-23.4224899812	0
-33.1462482206	-23.1558884201	0
-33.6937946065	-22.8465622482	0
-34.2874606841	-22.5109909559	0
-34.7807315573	-22.2249802155	0
-35.2895816555	-21.9094284563	0
-35.7966006979	-21.5963181043	0
-36.2510761025	-21.3221481862	0
-36.7584537259	-21.012211659	0
-37.2627490748	-20.7048386126	0
-37.7709811924	-20.3958786544	0
-38.2523883578	-20.1025436902	0
-38.7390063997	-19.8062790427	0
-39.2406505338	-19.5011032652	0
-39.7051280721	-19.2182663474	0
-40.1416057333	-18.952519279	0
-40.6419719441	-18.6529587316	0
-41.1982845056	-18.333378653	0
-41.6503909806	-18.0711716209	0
-42.1159328212	-17.7977341218	0
-42.5725978601	-17.5322311879	0
-43.0659526582	-17.2480515055	0
-43.5657657387	-16.9849899802	0
-44.0299762468	-16.7718552137	0
-44.4920581569	-16.551884511	0
-44.9710696916	-16.3120163488	0
-45.4622386679	-16.0733688856	0
-45.9929050198	-15.8078659573	0
-46.47840917	-15.5440720133	0
-46.9561847437	-15.2851608787	0
-47.4214099642	-15.0361374421	0
-47.8663524375	-14.7950485735	0
-48.3401149504	-14.5390671319	0
-48.9139941922	-14.2293747473	0
-49.3807376615	-13.9708298249	0
-49.8613742571	-13.6867722054	0
-50.4199069735	-13.3521774816	0
-50.8935855608	-13.0494431062	0
-51.2925609338	-12.7240036521	0
-51.704944968	-12.3294724054	0
-52.1034206142	-11.9655808019	0
-52.4766391499	-11.6245163446	0
-52.9154933688	-11.2196091223	0
-53.3187946082	-10.8383835363	0
-53.7234462491	-10.3814743557	0
-54.014892935	-9.96851048898	0
-54.3090289818	-9.55847630836	0
-54.6469424961	-9.095341546	0
-54.9123004658	-8.58765111398	0
-55.0947765097	-8.08252416132	0
-55.2882388826	-7.5725143929	0
-55.4723438025	-7.09875951149	0
-55.6308826201	-6.48645482305	0
-55.7256320696	-5.89441380883	0
-55.7882465115	-5.31519017415	0
-55.8215106724	-4.80066381022	0
-55.8279269931	-4.29553685524	0
-55.7827762354	-3.62695775833	0
-55.6103748063	-3.0355270924	0
-55.34446752	-2.53369603539	0
-55.0105212915	-2.07581029413	0
-54.6430934663	-1.63867650693	0
-54.2840045687	-1.17212376883	0
-53.9787143455	-0.77270970773	0
-53.5857547512	-0.335942127742	0
-53.1755222082	0.0270949802361	0
-52.76665151	0.368159432895	0
-52.3424152135	0.75573267648	0
-51.8871654252	1.1646682201	0
-51.4213947052	1.57763208961	0
-51.0113834133	1.9462844315	0
-50.5941890475	2.31896509416	0
-50.2159427398	2.65612329869	0
